2581,"2021-08-02 20:41:14","[('lat',32.36101150512695),('signalstrength',13),('totalodometer',770244),('movement',0),('engineontime',54405),('totalidlingtime',6063),('alarm',1),('bearing',184.7935028076172),('hdop',7),('satellites',12),('externalvoltage',12985),('batterypercentage',100),('lng',51.47813034057617),('speed',0),('ignition',0),('alt',1749.5457763671875),('overspeedingtotaldistance',505216)]"
2581,"2021-08-02 21:11:13","[('totalodometer',770262),('movement',0),('totalidlingtime',6063),('bearing',72.67288208007812),('alarm',1),('signalstrength',13),('overspeedingtotaldistance',505216),('externalvoltage',12985),('batterypercentage',100),('alt',1752.54736328125),('lng',51.478004455566406),('engineontime',54405),('ignition',0),('lat',32.361019134521484),('satellites',9),('speed',1),('hdop',8)]"
2581,"2021-08-02 21:41:14","[('alarm',1),('hdop',5),('externalvoltage',12963),('batterypercentage',100),('totalidlingtime',6063),('overspeedingtotaldistance',505216),('lng',51.47798156738281),('bearing',218.63465881347656),('signalstrength',13),('totalodometer',770280),('lat',32.36109161376953),('alt',1743.5296630859375),('movement',0),('speed',0),('satellites',16),('engineontime',54405),('ignition',0)]"
2581,"2021-08-02 22:11:15","[('lat',32.36111068725586),('hdop',7),('engineontime',54405),('speed',1),('overspeedingtotaldistance',505216),('alarm',1),('movement',0),('totalidlingtime',6063),('bearing',231.25244140625),('satellites',10),('totalodometer',770296),('ignition',0),('batterypercentage',100),('lng',51.477962493896484),('alt',1736.0867919921875),('signalstrength',13),('externalvoltage',12952)]"
2581,"2021-08-02 22:41:15","[('movement',0),('speed',1),('ignition',0),('batterypercentage',100),('lng',51.47795486450195),('overspeedingtotaldistance',505216),('externalvoltage',12952),('bearing',258.1691589355469),('satellites',14),('signalstrength',12),('engineontime',54405),('totalidlingtime',6063),('lat',32.36109924316406),('alt',1731.0396728515625),('alarm',1),('hdop',8),('totalodometer',770298)]"
2581,"2021-08-02 23:11:17","[('alt',1723.6651611328125),('satellites',12),('ignition',0),('alarm',1),('totalodometer',770303),('engineontime',54405),('speed',0),('overspeedingtotaldistance',505216),('batterypercentage',100),('lat',32.361083984375),('lng',51.47792434692383),('hdop',8),('totalidlingtime',6063),('bearing',256.9190979003906),('signalstrength',13),('movement',0),('externalvoltage',12952)]"
2581,"2021-08-02 23:41:18","[('hdop',8),('signalstrength',13),('totalodometer',770398),('engineontime',54405),('ignition',0),('lng',51.47760009765625),('alt',1703.2685546875),('bearing',135.96337890625),('externalvoltage',12952),('alarm',1),('satellites',14),('speed',0),('totalidlingtime',6063),('batterypercentage',100),('lat',32.36110305786133),('movement',0),('overspeedingtotaldistance',505216)]"
2581,"2021-08-03 00:11:19","[('lat',32.361141204833984),('bearing',292.8999938964844),('speed',12),('totalidlingtime',6063),('overspeedingtotaldistance',505216),('lng',51.47783660888672),('alarm',1),('satellites',15),('signalstrength',12),('totalodometer',770428),('engineontime',54405),('ignition',0),('externalvoltage',12930),('alt',1721.4000244140625),('hdop',6),('movement',0),('batterypercentage',100)]"
2581,"2021-08-03 00:41:18","[('engineontime',54405),('speed',0),('alt',1674.0999755859375),('bearing',111.37000274658203),('hdop',7),('movement',0),('batterypercentage',100),('lat',32.36121368408203),('totalodometer',770539),('overspeedingtotaldistance',505216),('externalvoltage',12930),('lng',51.4780387878418),('alarm',1),('satellites',11),('signalstrength',13),('totalidlingtime',6063),('ignition',0)]"
2581,"2021-08-03 01:11:19","[('satellites',13),('totalodometer',770598),('speed',0),('ignition',0),('lng',51.47777557373047),('totalidlingtime',6063),('lat',32.3612060546875),('alarm',1),('bearing',263.2294921875),('hdop',8),('signalstrength',13),('movement',0),('engineontime',54405),('overspeedingtotaldistance',505216),('batterypercentage',100),('alt',1696.45654296875),('externalvoltage',12930)]"
2581,"2021-08-03 01:41:19","[('engineontime',54405),('speed',0),('overspeedingtotaldistance',505216),('ignition',0),('satellites',15),('movement',0),('hdop',7),('totalodometer',770628),('lng',51.47768020629883),('alarm',1),('totalidlingtime',6063),('bearing',314.54998779296875),('signalstrength',13),('externalvoltage',12909),('batterypercentage',100),('lat',32.36124801635742),('alt',1705.699951171875)]"
2581,"2021-08-03 02:11:20","[('lat',32.36121368408203),('lng',51.477691650390625),('alt',1709.699951171875),('alarm',1),('satellites',11),('movement',0),('speed',1),('totalidlingtime',6063),('signalstrength',13),('totalodometer',770691),('engineontime',54405),('overspeedingtotaldistance',505216),('hdop',9),('bearing',318.0299987792969),('ignition',0),('externalvoltage',12909),('batterypercentage',100)]"
2581,"2021-08-03 02:41:21","[('ignition',0),('signalstrength',14),('speed',0),('movement',0),('alarm',1),('hdop',7),('totalidlingtime',6063),('overspeedingtotaldistance',505216),('externalvoltage',12898),('batterypercentage',100),('lat',32.36112976074219),('alt',1718.699951171875),('satellites',11),('totalodometer',770759),('engineontime',54405),('lng',51.47780990600586),('bearing',284.2699890136719)]"
